策略名稱,股票代號,股票名稱,樣本數,平均勝率,平均報酬率,平均持有天數
F14_Testing1,2704,國賓,1,0.0,-0.037163,58.0
F14_Testing1,2912,統一超,1,1.0,0.013782,14.0
F14_Testing1,3665,貿聯-KY,1,0.0,-0.1436,51.0
F14_Testing1,4958,臻鼎-KY,1,0.0,-0.044986,19.0
F14_Testing1,5530,龍巖,1,1.0,0.033189,59.0
F14_Testing1,9914,美利達,1,0.0,-0.052531,28.0
F14_Testing2,1536,和大,1,0.0,-0.190633,59.0
F14_Testing2,2104,國際中橡,1,0.0,-0.081665,54.0
F14_Testing2,2704,國賓,1,0.0,-0.037163,58.0
F14_Testing2,2912,統一超,1,1.0,0.013782,14.0
F14_Testing2,3665,貿聯-KY,1,0.0,-0.1436,51.0
F14_Testing2,4958,臻鼎-KY,1,0.0,-0.044986,19.0
F14_Testing2,5530,龍巖,1,1.0,0.033189,59.0
F14_Testing2,9914,美利達,1,0.0,-0.052531,28.0
F14_Testing3,1536,和大,1,0.0,-0.190633,59.0
F14_Testing3,2104,國際中橡,1,0.0,-0.081665,54.0
F14_Testing3,2704,國賓,1,0.0,-0.037163,58.0
F14_Testing3,2912,統一超,1,1.0,0.013782,14.0
F14_Testing3,3665,貿聯-KY,1,0.0,-0.1436,51.0
F14_Testing3,4958,臻鼎-KY,1,0.0,-0.044986,19.0
F14_Testing3,5530,龍巖,1,1.0,0.033189,59.0
F14_Testing3,9914,美利達,1,0.0,-0.052531,28.0
F28_EEF28S1,1101,台泥,1,0.0,-0.155796,504.0
F28_EEF28S1,1476,儒鴻,1,0.0,-0.37218,350.0
F28_EEF28S1,1736,喬山,1,0.0,-0.13334,31.0
F28_EEF28S1,2379,瑞昱,1,1.0,0.036062,91.0
F28_EEF28S1,2610,華航,1,0.0,-0.120695,117.0
F28_EEF28S1,2633,台灣高鐵,1,0.0,-0.038985,486.0
F28_EEF28S1,3023,信邦,1,1.0,0.008913,263.0
F28_EEF28S1,3218,大學光,1,0.0,-0.476957,501.0
F28_EEF28S1,3293,鈊象,1,1.0,25.250927,2067.0
F28_EEF28S1,3406,玉晶光,1,1.0,0.228698,623.0
F28_EEF28S1,4105,東洋,1,1.0,0.015579,165.0
F28_EEF28S1,4128,中天,1,0.0,-0.59644,497.0
F28_EEF28S1,5871,中租-KY,1,0.0,-0.296669,483.0
F28_EEF28S1,5903,全家,1,0.0,-0.008442,665.0
F28_EEF28S1,5904,寶雅,1,1.0,0.14364,483.0
F28_EEF28S1,6279,胡連,1,0.0,-0.256378,412.0
F28_EEF28S1,6469,大樹,1,0.0,-0.430534,159.0
F28_EEF28S1,6561,是方,1,1.0,0.129673,40.0
F28_EEF28S1,6669,緯穎,1,1.0,0.052946,8.0
F28_EEF28S1,8114,振樺電,1,0.0,-0.049499,91.0
F28_EEF28S2,1101,台泥,1,0.0,-0.250841,263.0
F28_EEF28S2,1736,喬山,1,0.0,-0.120745,32.0
F28_EEF28S2,2345,智邦,1,1.0,1.902078,248.0
F28_EEF28S2,2379,瑞昱,1,1.0,0.020605,248.0
F28_EEF28S2,2610,華航,1,0.0,-0.067983,93.0
F28_EEF28S2,2633,台灣高鐵,1,0.0,-0.053094,420.0
F28_EEF28S2,3023,信邦,1,1.0,0.067763,285.0
F28_EEF28S2,3218,大學光,1,0.0,-0.476957,501.0
F28_EEF28S2,3293,鈊象,1,1.0,1.904691,635.0
F28_EEF28S2,3406,玉晶光,1,0.0,-0.08503,459.0
F28_EEF28S2,3443,創意,1,1.0,1.478483,248.0
F28_EEF28S2,5274,信驊,1,1.0,4.025643,245.0
F28_EEF28S2,5871,中租-KY,1,1.0,0.446131,1434.0
F28_EEF28S2,5903,全家,1,0.0,-0.008442,665.0
F28_EEF28S2,5904,寶雅,1,1.0,0.14364,483.0
F28_EEF28S2,6146,耕興,1,0.0,-0.039153,703.0
F28_EEF28S2,6561,是方,1,1.0,0.00994,21.0
F28_EEF28S2,6669,緯穎,1,1.0,0.238828,142.0
F28_EEF28S2,8114,振樺電,1,0.0,-0.049499,91.0
F28_EEF28S2,8255,朋程,1,0.0,-0.242372,493.0
F28_EEF28S3,1101,台泥,1,0.0,-0.161021,503.0
F28_EEF28S3,1476,儒鴻,1,0.0,-0.372132,361.0
F28_EEF28S3,2330,台積電,1,1.0,3.023044,719.0
F28_EEF28S3,2345,智邦,1,1.0,1.902078,248.0
F28_EEF28S3,2379,瑞昱,1,1.0,0.020605,248.0
F28_EEF28S3,2615,萬海,1,1.0,0.87665,488.0
F28_EEF28S3,2633,台灣高鐵,1,0.0,-0.038985,486.0
F28_EEF28S3,3023,信邦,1,0.0,-0.017318,264.0
F28_EEF28S3,3293,鈊象,1,1.0,25.098711,1736.0
F28_EEF28S3,3443,創意,1,1.0,1.478483,248.0
F28_EEF28S3,3617,碩天,1,0.0,-0.252457,410.0
F28_EEF28S3,3661,世芯-KY,1,1.0,0.26753,371.0
F28_EEF28S3,3693,營邦,1,1.0,0.569501,443.0
F28_EEF28S3,4763,材料-KY,1,0.0,-0.351175,244.0
F28_EEF28S3,5274,信驊,1,1.0,4.025643,245.0
F28_EEF28S3,5904,寶雅,1,1.0,0.14364,483.0
F28_EEF28S3,6196,帆宣,1,1.0,1.157385,520.0
F28_EEF28S3,6279,胡連,1,0.0,-0.256378,412.0
F28_EEF28S3,6472,保瑞,1,0.0,-0.413721,283.0
F28_EEF28S3,6488,環球晶,1,0.0,-0.102155,466.0
F28_MCTS1,2610,華航,1,0.0,-0.043893,91.0
F28_MCTS2,1101,台泥,1,0.0,-0.222098,334.0
F28_MCTS2,1304,台聚,1,1.0,0.072522,389.0
F28_MCTS2,1402,遠東新,1,0.0,-0.129277,230.0
F28_MCTS2,1907,永豐餘,1,0.0,-0.01041,230.0
F28_MCTS2,2439,美律,1,0.0,-0.200261,233.0
F28_MCTS2,2492,華新科,1,1.0,0.591621,240.0
F28_MCTS2,2610,華航,1,0.0,-0.132779,135.0
F28_MCTS2,3008,大立光,1,1.0,0.064778,231.0
F28_MCTS2,3023,信邦,1,1.0,0.153257,33.0
F28_MCTS2,3105,穩懋,1,1.0,2.566888,96.0
F28_MCTS2,3406,玉晶光,1,0.0,-0.100507,454.0
F28_MCTS2,3702,大聯大,1,1.0,0.463782,234.0
F28_MCTS2,5903,全家,1,0.0,-0.049346,162.0
F28_MCTS2,6561,是方,1,1.0,0.011642,82.0
F28_MCTS2,9938,百和,1,0.0,-0.186424,132.0
F28_MCTS3,1229,聯華,1,0.0,-0.070045,67.0
F28_MCTS3,2610,華航,1,0.0,-0.151304,51.0
F28_MCTS3,5904,寶雅,1,1.0,0.14742,59.0
F28_MCTS5,1210,大成,1,1.0,0.058682,30.0
F28_MCTS5,1229,聯華,1,0.0,-0.063217,88.0
F28_MCTS5,2633,台灣高鐵,1,0.0,-0.041365,359.0
F28_MCTS5,5269,祥碩,1,0.0,-0.289108,129.0
F28_MCTS5,5904,寶雅,1,1.0,0.107338,277.0
F28_MCTS5,6147,頎邦,1,1.0,0.738087,243.0
