策略名稱,股票代號,股票名稱,樣本數,平均勝率,平均報酬率,平均持有天數
F14_MCTS12,1304,,2,1.0,0.4757065,500.0
F14_MCTS12,1305,,1,0.0,-0.223736,500.0
F14_MCTS12,1308,,1,1.0,0.667679,500.0
F14_MCTS12,1312,,1,0.0,-0.295811,500.0
F14_MCTS12,1313,,3,0.3333333333333333,0.3714633333333333,500.0
F14_MCTS12,1319,,1,1.0,0.619405,500.0
F14_MCTS12,1326,,3,0.3333333333333333,-0.04724600000000001,384.3333333333333
F14_MCTS12,1402,,1,0.0,-0.118594,500.0
F14_MCTS12,1409,,2,1.0,0.664351,407.5
F14_MCTS12,1440,,1,1.0,2.233401,314.0
F14_MCTS12,1444,,1,1.0,0.060854,500.0
F14_MCTS12,1503,,2,1.0,0.1388085,500.0
F14_MCTS12,1504,,1,1.0,0.765197,500.0
F14_MCTS12,1513,,1,1.0,0.730741,500.0
F14_MCTS12,1711,,1,1.0,0.026652,500.0
F14_MCTS12,1714,,1,1.0,0.202702,500.0
F14_MCTS12,1717,,1,1.0,0.406493,85.0
F14_MCTS12,1718,,2,1.0,0.2493455,500.0
F14_MCTS12,1722,,1,1.0,0.020282,500.0
F14_MCTS12,1907,,1,0.0,-0.250369,500.0
F14_MCTS12,2002,,2,1.0,0.14502199999999998,500.0
F14_MCTS12,2006,,2,1.0,0.0849795,500.0
F14_MCTS12,2027,,1,1.0,0.08333,500.0
F14_MCTS12,2103,,2,0.5,0.24350499999999997,391.0
F14_MCTS12,2104,,5,0.8,0.2877284,490.2
F14_MCTS12,2105,,2,0.5,0.13976850000000002,500.0
F14_MCTS12,2106,,1,1.0,0.312332,500.0
F14_MCTS12,2201,,2,0.0,-0.071757,500.0
F14_MCTS12,2204,,1,1.0,0.426583,500.0
F14_MCTS12,2208,,1,0.0,-0.102828,500.0
F14_MCTS12,2308,,2,1.0,1.0073634999999999,441.0
F14_MCTS12,2317,,1,1.0,0.409761,500.0
F14_MCTS12,2324,,1,1.0,0.328881,500.0
F14_MCTS12,2332,,1,1.0,0.108452,500.0
F14_MCTS12,2347,,3,0.6666666666666666,0.3315713333333333,500.0
F14_MCTS12,2354,,5,0.6,0.0366538,500.0
F14_MCTS12,2356,,1,1.0,1.779989,500.0
F14_MCTS12,2357,,1,1.0,1.84245,500.0
F14_MCTS12,2362,,2,0.5,-0.050711000000000006,500.0
F14_MCTS12,2377,,1,1.0,1.619395,500.0
F14_MCTS12,2382,,2,1.0,0.46226,499.5
F14_MCTS12,2385,,1,1.0,0.630461,500.0
F14_MCTS12,2441,,1,1.0,0.065158,500.0
F14_MCTS12,2448,,1,0.0,-0.037996,500.0
F14_MCTS12,2454,,2,0.5,0.0714995,500.0
F14_MCTS12,2474,,3,0.6666666666666666,0.4779956666666667,500.0
F14_MCTS12,2489,,1,0.0,-0.507391,403.0
F14_MCTS12,2498,,2,0.5,-0.09782150000000003,288.0
F14_MCTS12,2514,,1,1.0,0.101194,500.0
F14_MCTS12,2605,,3,0.6666666666666666,0.15409566666666666,500.0
F14_MCTS12,2606,,1,0.0,-0.152939,500.0
F14_MCTS12,2615,,2,1.0,1.2118405,361.5
F14_MCTS12,2618,,1,1.0,0.892271,500.0
F14_MCTS12,2903,,2,0.5,-0.1077855,500.0
F14_MCTS12,2905,,1,0.0,-0.1625,462.0
F14_MCTS12,2912,,1,0.0,-0.026238,500.0
F14_MCTS12,2915,,1,1.0,0.010965,500.0
F14_MCTS12,3036,,1,1.0,1.55445,497.0
F14_MCTS12,3037,,1,0.0,-0.278743,500.0
F14_MCTS12,3044,,2,1.0,0.5569815,500.0
F14_MCTS12,3045,,1,1.0,0.105681,500.0
F14_MCTS12,3231,,2,0.5,0.160214,500.0
F14_MCTS12,3380,,1,1.0,0.073241,500.0
F14_MCTS12,3481,,1,0.0,-0.506247,232.0
F14_MCTS12,3532,,1,1.0,0.235441,500.0
F14_MCTS12,3702,,1,1.0,0.218617,500.0
F14_MCTS12,4123,,1,1.0,0.027669,500.0
F14_MCTS12,4938,,1,1.0,0.688596,500.0
F14_MCTS12,4958,,1,1.0,0.191638,500.0
F14_MCTS12,6147,,1,1.0,0.265028,500.0
F14_MCTS12,6239,,1,1.0,0.265444,500.0
F14_MCTS12,6505,,3,0.6666666666666666,0.18810499999999997,500.0
F14_MCTS12,8926,,1,1.0,0.451007,500.0
F14_MCTS12,9904,,2,1.0,0.09353550000000001,500.0
F14_MCTS12,9945,,1,1.0,0.22355,500.0
F14_MCTS13,1101,,2,1.0,0.484814,500.0
F14_MCTS13,1102,,2,0.5,0.08710100000000001,500.0
F14_MCTS13,1104,,1,1.0,0.35936,500.0
F14_MCTS13,1201,,1,1.0,0.5629,500.0
F14_MCTS13,1210,,2,1.0,0.1194875,500.0
F14_MCTS13,1216,,1,1.0,0.458083,500.0
F14_MCTS13,1227,,1,0.0,-0.210656,500.0
F14_MCTS13,1301,,2,0.5,-0.08942800000000001,500.0
F14_MCTS13,1303,,1,1.0,0.17814,500.0
F14_MCTS13,1304,,1,0.0,-0.07558,500.0
F14_MCTS13,1308,,1,1.0,0.593669,500.0
F14_MCTS13,1313,,1,0.0,-0.141539,500.0
F14_MCTS13,1314,,1,1.0,0.665616,500.0
F14_MCTS13,1319,,4,1.0,0.847508,431.0
F14_MCTS13,1326,,1,1.0,0.155546,500.0
F14_MCTS13,1402,,1,0.0,-0.090699,500.0
F14_MCTS13,1434,,2,0.5,-0.027494499999999998,500.0
F14_MCTS13,1503,,2,0.5,0.0834845,500.0
F14_MCTS13,1504,,1,1.0,0.601043,500.0
F14_MCTS13,1513,,1,1.0,0.420486,500.0
F14_MCTS13,1710,,1,0.0,-0.129523,500.0
F14_MCTS13,1711,,1,1.0,0.115475,500.0
F14_MCTS13,1718,,2,0.5,-0.0508235,500.0
F14_MCTS13,1722,,1,0.0,-0.007105,500.0
F14_MCTS13,1802,,1,0.0,-0.484959,206.0
F14_MCTS13,1905,,1,1.0,0.057493,500.0
F14_MCTS13,1907,,1,0.0,-0.237047,500.0
F14_MCTS13,2002,,1,1.0,0.054335,500.0
F14_MCTS13,2006,,1,1.0,0.074184,500.0
F14_MCTS13,2103,,2,0.0,-0.3022245,346.5
F14_MCTS13,2104,,2,1.0,0.1191915,500.0
F14_MCTS13,2105,,2,1.0,0.435448,500.0
F14_MCTS13,2106,,1,1.0,0.048784,500.0
F14_MCTS13,2201,,1,0.0,-0.316502,500.0
F14_MCTS13,2204,,1,1.0,0.425666,500.0
F14_MCTS13,2208,,1,0.0,-0.106416,500.0
F14_MCTS13,2301,,1,1.0,0.547888,500.0
F14_MCTS13,2308,,1,1.0,0.249421,500.0
F14_MCTS13,2317,,4,0.75,0.21761149999999999,500.0
F14_MCTS13,2324,,1,1.0,0.232717,500.0
F14_MCTS13,2330,,1,1.0,0.581255,408.0
F14_MCTS13,2332,,1,0.0,-0.022959,500.0
F14_MCTS13,2337,,1,0.0,-0.072262,500.0
F14_MCTS13,2347,,2,1.0,0.3373785,500.0
F14_MCTS13,2353,,2,0.0,-0.368568,431.0
F14_MCTS13,2354,,4,0.75,0.06615375000000001,500.0
F14_MCTS13,2356,,1,1.0,1.591651,481.0
F14_MCTS13,2362,,2,0.5,0.1311345,500.0
F14_MCTS13,2368,,1,0.0,-0.222548,500.0
F14_MCTS13,2377,,1,1.0,2.252556,433.0
F14_MCTS13,2382,,3,1.0,0.5553283333333333,499.6666666666667
F14_MCTS13,2385,,3,1.0,0.8562093333333335,463.0
F14_MCTS13,2408,,1,1.0,7.602271,274.0
F14_MCTS13,2441,,1,1.0,1.054626,419.0
F14_MCTS13,2448,,3,0.3333333333333333,0.11237833333333332,500.0
F14_MCTS13,2454,,3,1.0,1.0670033333333333,500.0
F14_MCTS13,2474,,3,0.6666666666666666,0.7767623333333332,500.0
F14_MCTS13,2498,,2,0.5,0.3946974999999999,288.0
F14_MCTS13,2605,,2,1.0,1.226635,418.5
F14_MCTS13,2615,,2,1.0,1.0620515,463.0
F14_MCTS13,2618,,1,1.0,1.131661,481.0
F14_MCTS13,2903,,1,0.0,-0.267273,500.0
F14_MCTS13,2905,,2,1.0,0.2747825,500.0
F14_MCTS13,2912,,2,1.0,0.097035,500.0
F14_MCTS13,2915,,2,0.5,0.26425,500.0
F14_MCTS13,3005,,2,1.0,1.1678715,500.0
F14_MCTS13,3034,,1,1.0,1.448521,500.0
F14_MCTS13,3036,,1,1.0,0.985021,500.0
F14_MCTS13,3037,,2,0.5,-0.02275450000000001,500.0
F14_MCTS13,3044,,2,0.5,0.898284,500.0
F14_MCTS13,3045,,1,1.0,0.105681,500.0
F14_MCTS13,3231,,2,0.0,-0.1813685,500.0
F14_MCTS13,3481,,1,1.0,1.923264,483.0
F14_MCTS13,4958,,1,1.0,0.480599,500.0
F14_MCTS13,5347,,1,1.0,0.312406,500.0
F14_MCTS13,5483,,2,0.5,0.5982535,500.0
F14_MCTS13,6147,,1,1.0,0.315867,500.0
F14_MCTS13,6239,,2,0.5,-0.143454,409.5
F14_MCTS13,6282,,1,1.0,1.3059,445.0
F14_MCTS13,6505,,3,0.3333333333333333,-0.10220833333333335,392.3333333333333
F14_MCTS13,8046,,2,0.0,-0.3936195,380.5
F14_MCTS13,8069,,2,0.5,1.2165655,500.0
F14_MCTS13,9904,,1,0.0,-0.075706,500.0
F14_MCTS13,9945,,1,0.0,-0.079624,500.0
F14_MCTS2,1101,,1,1.0,0.967449,1214.0
F14_MCTS2,1102,,1,1.0,0.338349,1228.0
F14_MCTS2,1103,,1,1.0,1.350806,1077.0
F14_MCTS2,1110,,1,1.0,0.175018,259.0
F14_MCTS2,1210,,1,1.0,0.809472,1074.0
F14_MCTS2,1304,,1,1.0,0.466533,1437.0
F14_MCTS2,1308,,1,1.0,1.135358,562.0
F14_MCTS2,1312,,1,1.0,1.093817,794.0
F14_MCTS2,1313,,2,1.0,1.2707115,619.5
F14_MCTS2,1409,,1,1.0,0.553513,588.0
F14_MCTS2,1434,,1,1.0,0.242262,783.0
F14_MCTS2,1440,,1,1.0,0.209182,529.0
F14_MCTS2,1444,,1,1.0,0.281354,517.0
F14_MCTS2,1455,,1,1.0,0.492704,312.0
F14_MCTS2,1503,,1,1.0,1.011471,2188.0
F14_MCTS2,1513,,1,1.0,0.683116,563.0
F14_MCTS2,1608,,1,1.0,0.112773,891.0
F14_MCTS2,1704,,1,1.0,2.223301,812.0
F14_MCTS2,1710,,1,1.0,0.433743,460.0
F14_MCTS2,1711,,1,1.0,0.743174,493.0
F14_MCTS2,1717,,1,1.0,0.278283,296.0
F14_MCTS2,1718,,1,1.0,0.534042,1169.0
F14_MCTS2,1722,,1,1.0,0.170334,1575.0
F14_MCTS2,1907,,1,1.0,1.254234,1674.0
F14_MCTS2,2002,,1,1.0,0.826222,1752.0
F14_MCTS2,2006,,1,1.0,0.917879,1429.0
F14_MCTS2,2010,,1,1.0,0.641977,203.0
F14_MCTS2,2014,,1,1.0,4.145,427.0
F14_MCTS2,2023,,1,1.0,0.363142,525.0
F14_MCTS2,2101,,1,1.0,1.030759,382.0
F14_MCTS2,2103,,1,0.0,-0.502967,1296.0
F14_MCTS2,2104,,1,1.0,1.642897,1498.0
F14_MCTS2,2201,,1,0.0,-0.509255,876.0
F14_MCTS2,2207,,1,1.0,1.537845,546.0
F14_MCTS2,2208,,1,0.0,-0.243529,683.0
F14_MCTS2,2303,,1,1.0,0.380085,262.0
F14_MCTS2,2308,,2,1.0,1.2763680000000002,599.0
F14_MCTS2,2312,,1,1.0,0.442082,315.0
F14_MCTS2,2317,,1,1.0,0.768184,390.0
F14_MCTS2,2324,,1,1.0,1.170731,1918.0
F14_MCTS2,2332,,1,1.0,0.520004,549.0
F14_MCTS2,2340,,1,1.0,0.795537,954.0
F14_MCTS2,2345,,1,1.0,1.264862,158.0
F14_MCTS2,2347,,1,1.0,0.751396,1727.0
F14_MCTS2,2356,,1,1.0,1.469896,528.0
F14_MCTS2,2357,,1,1.0,0.851636,1356.0
F14_MCTS2,2362,,1,0.0,-0.502769,382.0
F14_MCTS2,2382,,1,1.0,0.788932,1165.0
F14_MCTS2,2385,,1,1.0,0.474108,458.0
F14_MCTS2,2409,,1,1.0,1.278111,486.0
F14_MCTS2,2441,,1,1.0,1.150689,653.0
F14_MCTS2,2448,,1,0.0,-0.500834,75.0
F14_MCTS2,2454,,1,1.0,1.93495,2126.0
F14_MCTS2,2489,,1,1.0,0.619647,384.0
F14_MCTS2,2498,,2,0.0,-0.525739,247.0
F14_MCTS2,2605,,1,1.0,0.256001,2354.0
F14_MCTS2,2606,,1,1.0,0.709788,2308.0
F14_MCTS2,2607,,1,1.0,0.336109,586.0
F14_MCTS2,2610,,1,1.0,0.608845,1213.0
F14_MCTS2,2615,,2,1.0,1.7847944999999998,759.0
F14_MCTS2,2618,,1,1.0,0.600437,1202.0
F14_MCTS2,2903,,1,1.0,0.210374,1247.0
F14_MCTS2,2905,,2,0.5,-0.0717115,496.5
F14_MCTS2,2912,,1,1.0,0.099943,80.0
F14_MCTS2,2913,,1,1.0,0.178361,1437.0
F14_MCTS2,3036,,1,1.0,1.576126,583.0
F14_MCTS2,3037,,1,1.0,1.01029,976.0
F14_MCTS2,3044,,1,1.0,1.071112,802.0
F14_MCTS2,3231,,1,1.0,0.626728,1659.0
F14_MCTS2,3481,,1,1.0,1.655641,486.0
F14_MCTS2,5347,,1,1.0,2.50116,373.0
F14_MCTS2,8046,,2,0.5,0.26098299999999997,833.0
F14_MCTS2,8069,,1,1.0,1.262127,517.0
F14_MCTS2,9904,,1,1.0,0.078662,1326.0
F14_MCTS2,9907,,1,1.0,0.531223,1668.0
F14_MCTS3,1101,,1,1.0,1.142633,1218.0
F14_MCTS3,1102,,1,1.0,0.338349,1228.0
F14_MCTS3,1104,,1,1.0,1.242962,463.0
F14_MCTS3,1210,,1,1.0,0.992101,482.0
F14_MCTS3,1303,,1,1.0,1.205048,1496.0
F14_MCTS3,1304,,1,1.0,1.036851,1330.0
F14_MCTS3,1312,,1,1.0,0.898414,417.0
F14_MCTS3,1313,,2,1.0,1.6491604999999998,350.0
F14_MCTS3,1314,,1,1.0,0.974337,1371.0
F14_MCTS3,1319,,1,1.0,1.673123,293.0
F14_MCTS3,1409,,1,1.0,0.511777,594.0
F14_MCTS3,1434,,1,1.0,0.44046,976.0
F14_MCTS3,1440,,1,1.0,0.794964,203.0
F14_MCTS3,1455,,1,1.0,1.833733,221.0
F14_MCTS3,1704,,1,0.0,-0.516851,74.0
F14_MCTS3,1710,,1,1.0,0.433743,460.0
F14_MCTS3,1711,,1,1.0,0.784988,743.0
F14_MCTS3,1714,,1,1.0,0.563304,1117.0
F14_MCTS3,1717,,1,1.0,0.278283,296.0
F14_MCTS3,1718,,1,1.0,0.496192,1240.0
F14_MCTS3,1722,,1,1.0,0.631233,1163.0
F14_MCTS3,1905,,1,1.0,2.415154,2348.0
F14_MCTS3,1907,,1,1.0,1.712546,1266.0
F14_MCTS3,2002,,1,1.0,0.863601,1718.0
F14_MCTS3,2006,,1,1.0,0.917879,1429.0
F14_MCTS3,2014,,1,1.0,4.145,427.0
F14_MCTS3,2101,,1,1.0,1.030759,382.0
F14_MCTS3,2103,,1,0.0,-0.459649,202.0
F14_MCTS3,2104,,1,1.0,1.642897,1498.0
F14_MCTS3,2201,,1,0.0,-0.120776,981.0
F14_MCTS3,2207,,1,1.0,1.03903,661.0
F14_MCTS3,2303,,1,1.0,0.380085,262.0
F14_MCTS3,2308,,2,1.0,1.2763680000000002,599.0
F14_MCTS3,2317,,1,1.0,1.953819,1479.0
F14_MCTS3,2321,,1,0.0,-0.474079,108.0
F14_MCTS3,2324,,1,1.0,0.532712,2336.0
F14_MCTS3,2330,,1,1.0,0.856825,483.0
F14_MCTS3,2332,,1,1.0,0.520004,549.0
F14_MCTS3,2337,,1,0.0,-0.528016,954.0
F14_MCTS3,2340,,1,1.0,0.925406,1026.0
F14_MCTS3,2345,,1,1.0,1.264862,158.0
F14_MCTS3,2347,,1,1.0,0.334463,1498.0
F14_MCTS3,2353,,1,0.0,-0.513621,541.0
F14_MCTS3,2356,,1,1.0,1.469896,528.0
F14_MCTS3,2357,,1,1.0,0.851636,1356.0
F14_MCTS3,2367,,1,1.0,1.384346,606.0
F14_MCTS3,2368,,1,1.0,0.722279,701.0
F14_MCTS3,2376,,1,1.0,1.882226,640.0
F14_MCTS3,2377,,1,1.0,2.641136,651.0
F14_MCTS3,2382,,1,1.0,0.829093,1153.0
F14_MCTS3,2385,,1,1.0,1.932255,2240.0
F14_MCTS3,2395,,1,1.0,1.063338,696.0
F14_MCTS3,2409,,1,1.0,1.289116,2364.0
F14_MCTS3,2441,,1,1.0,1.312213,712.0
F14_MCTS3,2448,,2,0.5,0.030911000000000022,622.5
F14_MCTS3,2454,,1,1.0,1.93495,2126.0
F14_MCTS3,2498,,2,0.0,-0.5166455,986.5
F14_MCTS3,2603,,1,1.0,0.349141,427.0
F14_MCTS3,2606,,1,1.0,1.339448,1180.0
F14_MCTS3,2607,,1,1.0,0.141652,2272.0
F14_MCTS3,2615,,2,1.0,1.6901,1059.0
F14_MCTS3,2618,,1,1.0,1.216466,317.0
F14_MCTS3,2903,,1,1.0,0.228746,1162.0
F14_MCTS3,2905,,1,0.0,-0.234088,526.0
F14_MCTS3,2912,,1,1.0,0.157264,105.0
F14_MCTS3,3005,,1,1.0,1.956003,517.0
F14_MCTS3,3034,,1,1.0,1.647432,895.0
F14_MCTS3,3037,,2,0.5,0.54261,626.5
F14_MCTS3,3044,,1,1.0,1.046456,804.0
F14_MCTS3,3231,,1,1.0,0.538086,2049.0
F14_MCTS3,3481,,1,1.0,1.505654,1290.0
F14_MCTS3,5347,,1,1.0,2.589301,375.0
F14_MCTS3,5371,,1,1.0,2.556563,2410.0
F14_MCTS3,5483,,1,1.0,1.764089,562.0
F14_MCTS3,6120,,1,1.0,0.540639,232.0
F14_MCTS3,6191,,1,1.0,1.567994,546.0
F14_MCTS3,6239,,1,1.0,0.544428,1230.0
F14_MCTS3,8046,,2,0.5,0.06691399999999997,905.5
F14_MCTS3,8069,,1,1.0,1.711389,443.0
F14_MCTS3,9904,,1,1.0,0.094223,1291.0
F14_MCTS3,9907,,1,1.0,0.531223,1668.0
F14_MCTS4,1101,,1,1.0,0.967449,1214.0
F14_MCTS4,1102,,1,1.0,0.338349,1228.0
F14_MCTS4,1103,,1,1.0,1.350806,1077.0
F14_MCTS4,1110,,1,1.0,0.175018,259.0
F14_MCTS4,1210,,1,1.0,0.809472,1074.0
F14_MCTS4,1304,,1,1.0,0.466533,1437.0
F14_MCTS4,1308,,1,1.0,1.135358,562.0
F14_MCTS4,1312,,1,1.0,1.093817,794.0
F14_MCTS4,1313,,2,1.0,1.2707115,619.5
F14_MCTS4,1409,,1,1.0,0.553513,588.0
F14_MCTS4,1434,,1,1.0,0.242262,783.0
F14_MCTS4,1440,,1,1.0,0.209182,529.0
F14_MCTS4,1444,,1,1.0,0.281354,517.0
F14_MCTS4,1455,,1,1.0,0.492704,312.0
F14_MCTS4,1477,,1,1.0,1.702051,860.0
F14_MCTS4,1503,,1,1.0,1.011471,2188.0
F14_MCTS4,1513,,1,1.0,0.683116,563.0
F14_MCTS4,1608,,1,1.0,0.112773,891.0
F14_MCTS4,1704,,1,1.0,2.223301,812.0
F14_MCTS4,1710,,1,1.0,0.433743,460.0
F14_MCTS4,1711,,1,1.0,0.743174,493.0
F14_MCTS4,1717,,1,1.0,0.278283,296.0
F14_MCTS4,1718,,1,1.0,0.534042,1169.0
F14_MCTS4,1722,,1,1.0,0.170334,1575.0
F14_MCTS4,1907,,1,1.0,1.254234,1674.0
F14_MCTS4,2002,,1,1.0,0.826222,1752.0
F14_MCTS4,2006,,1,1.0,0.917879,1429.0
F14_MCTS4,2010,,1,1.0,0.641977,203.0
F14_MCTS4,2014,,1,1.0,4.145,427.0
F14_MCTS4,2023,,1,1.0,0.363142,525.0
F14_MCTS4,2101,,1,1.0,1.030759,382.0
F14_MCTS4,2103,,1,0.0,-0.502967,1296.0
F14_MCTS4,2104,,1,1.0,1.642897,1498.0
F14_MCTS4,2201,,1,0.0,-0.509255,876.0
F14_MCTS4,2207,,1,1.0,1.537845,546.0
F14_MCTS4,2208,,1,0.0,-0.243529,683.0
F14_MCTS4,2227,,1,1.0,0.509404,571.0
F14_MCTS4,2303,,1,1.0,0.380085,262.0
F14_MCTS4,2308,,2,1.0,1.2763680000000002,599.0
F14_MCTS4,2312,,1,1.0,0.442082,315.0
F14_MCTS4,2317,,1,1.0,0.768184,390.0
F14_MCTS4,2324,,1,1.0,1.170731,1918.0
F14_MCTS4,2332,,1,1.0,0.520004,549.0
F14_MCTS4,2340,,1,1.0,0.795537,954.0
F14_MCTS4,2345,,1,1.0,1.264862,158.0
F14_MCTS4,2347,,1,1.0,0.751396,1727.0
F14_MCTS4,2356,,1,1.0,1.469896,528.0
F14_MCTS4,2357,,1,1.0,0.851636,1356.0
F14_MCTS4,2360,,1,1.0,1.777303,542.0
F14_MCTS4,2362,,1,0.0,-0.502769,382.0
F14_MCTS4,2374,,1,0.0,-0.53371,2067.0
F14_MCTS4,2382,,1,1.0,0.788932,1165.0
F14_MCTS4,2385,,1,1.0,0.474108,458.0
F14_MCTS4,2393,,1,1.0,0.539901,2405.0
F14_MCTS4,2409,,1,1.0,1.278111,486.0
F14_MCTS4,2441,,1,1.0,1.150689,653.0
F14_MCTS4,2448,,1,0.0,-0.500834,75.0
F14_MCTS4,2451,,1,1.0,1.032144,1109.0
F14_MCTS4,2454,,1,1.0,1.93495,2126.0
F14_MCTS4,2489,,1,1.0,0.619647,384.0
F14_MCTS4,2498,,2,0.0,-0.525739,247.0
F14_MCTS4,2605,,1,1.0,0.256001,2354.0
F14_MCTS4,2606,,1,1.0,0.709788,2308.0
F14_MCTS4,2607,,1,1.0,0.336109,586.0
F14_MCTS4,2608,,1,1.0,0.833022,960.0
F14_MCTS4,2610,,1,1.0,0.608845,1213.0
F14_MCTS4,2615,,2,1.0,1.7847944999999998,759.0
F14_MCTS4,2618,,1,1.0,0.600437,1202.0
F14_MCTS4,2637,,1,1.0,2.106977,1356.0
F14_MCTS4,2707,,1,1.0,1.348144,1465.0
F14_MCTS4,2903,,1,1.0,0.210374,1247.0
F14_MCTS4,2905,,2,0.5,-0.0717115,496.5
F14_MCTS4,2912,,1,1.0,0.099943,80.0
F14_MCTS4,2913,,1,1.0,0.178361,1437.0
F14_MCTS4,3036,,1,1.0,1.576126,583.0
F14_MCTS4,3037,,1,1.0,1.01029,976.0
F14_MCTS4,3044,,1,1.0,1.071112,802.0
F14_MCTS4,3189,,1,0.0,-0.507766,973.0
F14_MCTS4,3231,,1,1.0,0.626728,1659.0
F14_MCTS4,3481,,1,1.0,1.655641,486.0
F14_MCTS4,4162,,1,0.0,-0.499469,338.0
F14_MCTS4,5269,,1,0.0,-0.468113,142.0
F14_MCTS4,5274,,1,1.0,1.922821,403.0
F14_MCTS4,5347,,1,1.0,2.50116,373.0
F14_MCTS4,8044,,1,0.0,-0.552845,149.0
F14_MCTS4,8046,,2,0.5,0.26098299999999997,833.0
F14_MCTS4,8069,,1,1.0,1.262127,517.0
F14_MCTS4,9904,,1,1.0,0.078662,1326.0
F14_MCTS4,9907,,1,1.0,0.531223,1668.0
F14_MCTS4,9917,,1,1.0,0.438678,799.0
F14_MCTS5,1210,,1,1.0,0.788548,1044.0
F14_MCTS5,1234,,1,1.0,0.319417,585.0
F14_MCTS5,1304,,1,1.0,0.94521,1144.0
F14_MCTS5,1308,,1,1.0,1.135358,562.0
F14_MCTS5,1313,,1,1.0,0.571036,928.0
F14_MCTS5,1409,,1,1.0,0.632378,569.0
F14_MCTS5,1477,,1,1.0,1.702051,860.0
F14_MCTS5,1503,,1,1.0,0.221522,452.0
F14_MCTS5,1532,,1,1.0,1.361853,339.0
F14_MCTS5,1565,,1,0.0,-0.49761,817.0
F14_MCTS5,1810,,1,1.0,0.497902,1223.0
F14_MCTS5,1815,,1,1.0,0.454207,322.0
F14_MCTS5,1907,,1,1.0,1.80546,1181.0
F14_MCTS5,2006,,1,1.0,0.902202,1426.0
F14_MCTS5,2101,,1,1.0,1.030759,382.0
F14_MCTS5,2102,,1,1.0,0.875212,1603.0
F14_MCTS5,2103,,1,0.0,-0.459649,202.0
F14_MCTS5,2108,,1,1.0,1.453091,867.0
F14_MCTS5,2231,,1,0.0,-0.50398,335.0
F14_MCTS5,2308,,1,1.0,1.282291,396.0
F14_MCTS5,2312,,1,1.0,0.442082,315.0
F14_MCTS5,2317,,1,1.0,0.768184,390.0
F14_MCTS5,2324,,1,1.0,1.170731,1918.0
F14_MCTS5,2328,,1,0.0,-0.524363,324.0
F14_MCTS5,2332,,1,1.0,0.520004,549.0
F14_MCTS5,2347,,1,1.0,0.293276,1476.0
F14_MCTS5,2357,,1,1.0,0.740195,1060.0
F14_MCTS5,2363,,1,1.0,0.113999,103.0
F14_MCTS5,2369,,1,1.0,0.618209,1198.0
F14_MCTS5,2374,,1,0.0,-0.507233,1600.0
F14_MCTS5,2385,,1,1.0,1.9275,2239.0
F14_MCTS5,2448,,1,0.0,-0.500834,75.0
F14_MCTS5,2451,,1,1.0,1.032144,1109.0
F14_MCTS5,2454,,1,1.0,1.92555,2063.0
F14_MCTS5,2498,,1,0.0,-0.529123,1291.0
F14_MCTS5,2607,,1,1.0,0.214125,2173.0
F14_MCTS5,2612,,1,0.0,-0.486683,1937.0
F14_MCTS5,2617,,2,0.5,1.581446,1025.5
F14_MCTS5,2618,,1,1.0,0.511759,894.0
F14_MCTS5,2637,,1,1.0,2.541598,899.0
F14_MCTS5,2707,,1,1.0,1.547091,1070.0
F14_MCTS5,2903,,1,1.0,0.228746,1162.0
F14_MCTS5,2908,,1,1.0,0.271048,668.0
F14_MCTS5,2912,,1,1.0,0.147241,108.0
F14_MCTS5,2913,,1,1.0,0.267584,946.0
F14_MCTS5,3037,,1,1.0,1.01029,976.0
F14_MCTS5,3042,,1,1.0,0.50012,1178.0
F14_MCTS5,3044,,1,1.0,1.02803,394.0
F14_MCTS5,3062,,1,0.0,-0.477134,1068.0
F14_MCTS5,3211,,1,1.0,0.424852,1504.0
F14_MCTS5,3231,,1,1.0,0.626728,1659.0
F14_MCTS5,3311,,1,0.0,-0.541104,853.0
F14_MCTS5,3376,,1,1.0,0.729581,1260.0
F14_MCTS5,3481,,1,1.0,1.655641,486.0
F14_MCTS5,3529,,1,1.0,0.902843,84.0
F14_MCTS5,4162,,1,0.0,-0.546178,230.0
F14_MCTS5,4906,,1,0.0,-0.515343,1065.0
F14_MCTS5,4919,,1,1.0,2.03077,149.0
F14_MCTS5,5203,,1,1.0,0.556217,2239.0
F14_MCTS5,5269,,1,0.0,-0.468113,142.0
F14_MCTS5,5274,,1,1.0,1.922821,403.0
F14_MCTS5,5347,,1,1.0,2.50116,373.0
F14_MCTS5,5469,,1,1.0,1.059677,222.0
F14_MCTS5,5483,,1,1.0,0.635566,1382.0
F14_MCTS5,6146,,1,1.0,0.988672,492.0
F14_MCTS5,6239,,1,1.0,0.736758,1102.0
F14_MCTS5,6271,,1,1.0,1.00311,1058.0
F14_MCTS5,6278,,1,1.0,0.700887,1030.0
F14_MCTS5,6414,,1,0.0,-0.481225,215.0
F14_MCTS5,8044,,1,0.0,-0.549541,383.0
F14_MCTS5,8046,,2,0.5,0.2638655,832.5
F14_MCTS5,8072,,1,1.0,0.061461,634.0
F14_MCTS5,8110,,1,1.0,1.836497,1358.0
F14_MCTS5,8436,,1,0.0,-0.490483,251.0
F14_MCTS5,9907,,1,1.0,0.53627,1623.0
F14_MCTS6,1101,,1,1.0,1.575728,1523.0
F14_MCTS6,1210,,1,1.0,1.72065,729.0
